candle-end,open_time_unix,open,high,low,close,volume,close_time_unix,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,candle-start
2019-02-10 20:59:59.999,1549828800000,118.39,118.55,118.06,118.28,7379.81365,1549832399999,872895.4980401,3327,3569.7766,422293.9205982,0,2019-02-10 20:00:00
2019-02-10 21:59:59.999,1549832400000,118.28,118.6,118.26,118.57,3899.84576,1549835999999,461890.8930461,2594,2118.42581,250914.8266229,0,2019-02-10 21:00:00
2019-02-10 22:59:59.999,1549836000000,118.56,122.5,118.56,121.61,38222.91046,1549839599999,4624702.1183293,11202,24500.79766,2963649.3101495,0,2019-02-10 22:00:00
2019-02-10 23:59:59.999,1549839600000,121.61,126.49,121.25,125.12,58668.90531,1549843199999,7298673.4517098,18221,30690.52737,3816760.843664,0,2019-02-10 23:00:00
2019-02-11 00:59:59.999,1549843200000,125.12,125.28,119.95,120.91,71088.98074,1549846799999,8660078.8805852,16664,33807.17972,4113270.6987983,0,2019-02-11 00:00:00
2019-02-11 01:59:59.999,1549846800000,120.92,121.01,119.88,120.83,21001.78162,1549850399999,2530642.6682355,6410,11547.27277,1391137.8873606,0,2019-02-11 01:00:00
2019-02-11 02:59:59.999,1549850400000,120.83,121.27,120.48,120.51,11067.76473,1549853999999,1337995.3922429,3876,3723.15198,450197.4615345,0,2019-02-11 02:00:00
2019-02-11 03:59:59.999,1549854000000,120.51,120.69,119.66,120.27,15101.5024,1549857599999,1816199.4188678,4890,8248.74148,992368.9582956,0,2019-02-11 03:00:00
2019-02-11 04:59:59.999,1549857600000,120.27,120.61,119.85,120.46,7328.30958,1549861199999,881515.0046067,3479,3292.85141,396220.2733893,0,2019-02-11 04:00:00
2019-02-11 05:59:59.999,1549861200000,120.45,120.5,119.37,119.47,9908.90964,1549864799999,1187965.9357409,4633,5305.90331,636099.1545132,0,2019-02-11 05:00:00
2019-02-11 06:59:59.999,1549864800000,119.44,120.64,119.24,120.62,10646.50136,1549868399999,1278171.7126822,4206,5549.90032,666462.6013574,0,2019-02-11 06:00:00
2019-02-11 07:59:59.999,1549868400000,120.62,120.81,120.12,120.65,8833.29971,1549871999999,1063934.9759096,3971,4425.03951,532825.4363458,0,2019-02-11 07:00:00
2019-02-11 08:59:59.999,1549872000000,120.64,120.68,120.02,120.34,9844.60285,1549875599999,1184913.7535578,3851,5393.59293,649235.6784067,0,2019-02-11 08:00:00
2019-02-11 09:59:59.999,1549875600000,120.32,120.9,120.01,120.62,7498.23183,1549879199999,904176.6508094,3394,3837.02471,462674.9014075,0,2019-02-11 09:00:00
2019-02-11 10:59:59.999,1549879200000,120.64,121.92,119.65,120.43,18395.16498,1549882799999,2222553.4167583,5380,9137.17613,1105684.9950421,0,2019-02-11 10:00:00
2019-02-11 11:59:59.999,1549882800000,120.43,120.76,120.06,120.51,9314.92562,1549886399999,1121776.6115559,3715,4501.40142,541927.3271782,0,2019-02-11 11:00:00
2019-02-11 12:59:59.999,1549886400000,120.49,122.05,120.2,121.81,23310.8392,1549889999999,2830728.5943122,6457,12200.88457,1481168.0842694,0,2019-02-11 12:00:00
2019-02-11 13:59:59.999,1549890000000,121.81,123.5,121.55,122.03,29883.03768,1549893599999,3650648.0103904,8069,13432.8158,1640718.2381602,0,2019-02-11 13:00:00
2019-02-11 14:59:59.999,1549893600000,122.01,123.0,121.83,122.77,21243.07178,1549897199999,2599158.5482989,6407,11615.44534,1421399.8062084,0,2019-02-11 14:00:00
2019-02-11 15:59:59.999,1549897200000,122.78,122.96,120.59,121.35,21435.03016,1549900799999,2608125.5220309,7074,9850.94868,1198377.2183746,0,2019-02-11 15:00:00
2019-02-11 16:59:59.999,1549900800000,121.32,121.37,119.56,120.75,29287.14363,1549904399999,3528181.6090264,7846,15750.42578,1898057.9025635,0,2019-02-11 16:00:00
2019-02-11 17:59:59.999,1549904400000,120.74,122.14,120.42,121.87,13450.43814,1549907999999,1627839.824534,4743,8144.02016,985552.6196527,0,2019-02-11 17:00:00
2019-02-11 18:59:59.999,1549908000000,121.84,122.13,120.98,121.56,12825.08525,1549911599999,1558133.2681684,5022,5601.62475,680572.9297252,0,2019-02-11 18:00:00
2019-02-11 19:59:59.999,1549911600000,121.55,121.83,121.18,121.58,8893.65494,1549915199999,1080518.3342779,4125,4023.43409,488882.3474903,0,2019-02-11 19:00:00
2019-02-11 20:59:59.999,1549915200000,121.54,122.07,121.26,121.85,7802.26321,1549918799999,949116.6944646,4011,3974.04753,483539.984278,0,2019-02-11 20:00:00
2019-02-11 21:59:59.999,1549918800000,121.83,121.84,120.6,120.96,8440.06639,1549922399999,1023680.6031454,4141,4217.0131,511374.9562198,0,2019-02-11 21:00:00
2019-02-11 22:59:59.999,1549922400000,120.99,121.64,120.56,121.41,6563.32178,1549925999999,795407.1056241,3329,3316.05827,401745.2182252,0,2019-02-11 22:00:00
2019-02-11 23:59:59.999,1549926000000,121.45,121.56,120.69,120.89,6241.37682,1549929599999,756133.3093656,3307,3246.37998,393270.1160813,0,2019-02-11 23:00:00
2019-02-12 00:59:59.999,1549929600000,120.88,120.96,118.18,119.35,36055.11841,1549933199999,4304033.270961,10585,17579.26621,2097567.7254478,0,2019-02-12 00:00:00
2019-02-12 01:59:59.999,1549933200000,119.36,120.1,118.95,119.63,11198.06555,1549936799999,1339225.9365749,4352,6418.91373,767686.9102865,0,2019-02-12 01:00:00
2019-02-12 02:59:59.999,1549936800000,119.61,120.37,119.41,119.76,8845.13109,1549940399999,1060520.3511648,3212,4375.3545,524665.3160962,0,2019-02-12 02:00:00
2019-02-12 03:59:59.999,1549940400000,119.75,120.88,119.74,120.67,9129.34165,1549943999999,1099333.6194057,3868,5257.06603,633012.3156624,0,2019-02-12 03:00:00
2019-02-12 04:59:59.999,1549944000000,120.66,121.39,120.25,120.94,7802.6162,1549947599999,942629.8539837,3513,4387.62816,530147.3623538,0,2019-02-12 04:00:00
2019-02-12 05:59:59.999,1549947600000,120.94,121.49,120.79,120.8,9668.69575,1549951199999,1170847.033963,3365,3764.86501,455992.8052998,0,2019-02-12 05:00:00
2019-02-12 06:59:59.999,1549951200000,120.81,121.27,120.46,121.14,7118.54147,1549954799999,859824.879265,2761,3544.71999,428147.9903583,0,2019-02-12 06:00:00
2019-02-12 07:59:59.999,1549954800000,121.1,121.37,120.54,121.28,7430.09735,1549958399999,898558.9172708,3438,4213.49141,509646.3711387,0,2019-02-12 07:00:00
2019-02-12 08:59:59.999,1549958400000,121.25,121.34,119.79,120.34,19950.27169,1549961999999,2405522.8751542,5814,9675.40296,1166584.1909749,0,2019-02-12 08:00:00
2019-02-12 09:59:59.999,1549962000000,120.35,120.74,119.65,120.06,15362.71364,1549965599999,1847242.0997599,5393,6897.44333,829541.0897429,0,2019-02-12 09:00:00
2019-02-12 10:59:59.999,1549965600000,120.12,120.55,119.72,120.32,9209.41481,1549969199999,1105704.948489,3765,4841.5656,581368.2340976,0,2019-02-12 10:00:00
2019-02-12 11:59:59.999,1549969200000,120.35,120.77,120.28,120.59,7783.32142,1549972799999,938029.4284713,3351,4778.85629,575915.2838867,0,2019-02-12 11:00:00
2019-02-12 12:59:59.999,1549972800000,120.56,121.63,120.15,121.22,17760.78268,1549976399999,2146524.3986869,5885,8194.92575,990653.2649668,0,2019-02-12 12:00:00
2019-02-12 13:59:59.999,1549976400000,121.21,121.62,120.3,120.77,15225.74736,1549979999999,1842001.9345383,5579,7944.64677,961222.5719422,0,2019-02-12 13:00:00
2019-02-12 14:59:59.999,1549980000000,120.76,120.91,119.51,120.33,17181.59369,1549983599999,2069182.3759286,5207,6612.31213,796531.6593827,0,2019-02-12 14:00:00
2019-02-12 15:59:59.999,1549983600000,120.32,120.69,119.66,120.12,12426.15852,1549987199999,1493334.7526682,4572,5987.95106,719595.45996,0,2019-02-12 15:00:00
2019-02-12 16:59:59.999,1549987200000,120.14,120.77,120.11,120.34,8335.96482,1549990799999,1004022.5345195,3515,4771.13161,574633.1057587,0,2019-02-12 16:00:00
2019-02-12 17:59:59.999,1549990800000,120.33,121.22,120.33,120.69,8841.65394,1549994399999,1068216.9392194,3281,3842.08161,464232.8289581,0,2019-02-12 17:00:00
2019-02-12 18:59:59.999,1549994400000,120.71,123.89,120.67,121.89,33175.52341,1549997999999,4061585.5068286,9018,21067.81543,2579162.8361992,0,2019-02-12 18:00:00
2019-02-12 19:59:59.999,1549998000000,121.9,123.24,121.85,122.61,22333.89011,1550001599999,2737547.4734397,5979,13103.64874,1606168.6392265,0,2019-02-12 19:00:00
2019-02-12 20:59:59.999,1550001600000,122.59,123.85,122.34,123.24,16715.74166,1550005199999,2057400.1362928,4933,9953.45714,1225449.2246293,0,2019-02-12 20:00:00
2019-02-12 21:59:59.999,1550005200000,123.26,123.45,120.59,121.23,23323.37748,1550008799999,2847813.7381299,5727,9222.77473,1125857.5678089,0,2019-02-12 21:00:00
2019-02-12 22:59:59.999,1550008800000,121.2,122.3,121.12,121.66,9676.04334,1550012399999,1177750.3202056,3904,4935.15003,600824.065083,0,2019-02-12 22:00:00
2019-02-12 23:59:59.999,1550012400000,121.7,122.77,121.58,122.41,9215.86383,1550015999999,1126779.4867782,3379,5096.71192,623162.1665539,0,2019-02-12 23:00:00
2019-02-13 00:59:59.999,1550016000000,122.4,123.0,121.8,122.73,11688.27663,1550019599999,1431660.5102235,3383,5638.34986,690930.3170923,0,2019-02-13 00:00:00
2019-02-13 01:59:59.999,1550019600000,122.73,122.83,122.09,122.45,6042.27595,1550023199999,739951.7843241,2614,3624.00553,443794.8823672,0,2019-02-13 01:00:00
2019-02-13 02:59:59.999,1550023200000,122.45,123.16,121.96,122.89,10898.11889,1550026799999,1335947.8862713,3309,5253.17156,643475.0165754,0,2019-02-13 02:00:00
2019-02-13 03:59:59.999,1550026800000,122.9,123.68,122.77,123.43,11507.80199,1550030399999,1417972.0086187,3709,6565.61272,809040.0060592,0,2019-02-13 03:00:00
2019-02-13 04:59:59.999,1550030400000,123.44,123.69,122.75,123.2,7816.08161,1550033999999,962169.813747,3045,4092.0496,503711.3523696,0,2019-02-13 04:00:00
2019-02-13 05:59:59.999,1550034000000,123.2,124.06,123.0,123.93,13817.22029,1550037599999,1709622.4961017,3951,5783.88864,715264.8114425,0,2019-02-13 05:00:00
2019-02-13 06:59:59.999,1550037600000,123.96,126.47,123.55,124.58,44994.81869,1550041199999,5621293.0369864,13268,22318.97953,2790117.7566533,0,2019-02-13 06:00:00
2019-02-13 07:59:59.999,1550041200000,124.58,124.68,123.37,123.74,19380.80849,1550044799999,2402326.3587378,5096,9454.2202,1171379.5091731,0,2019-02-13 07:00:00
2019-02-13 08:59:59.999,1550044800000,123.74,124.21,122.78,122.85,16783.64469,1550048399999,2072413.5737481,5262,9620.33163,1187394.5240089,0,2019-02-13 08:00:00
2019-02-13 09:59:59.999,1550048400000,122.84,123.37,122.63,123.02,17948.3169,1550051999999,2207311.0316834,7679,10734.71568,1320140.5016441,0,2019-02-13 09:00:00
2019-02-13 10:59:59.999,1550052000000,123.0,123.74,122.55,122.99,14372.74883,1550055599999,1769382.2254978,8659,7542.73985,928792.1649069,0,2019-02-13 10:00:00
2019-02-13 11:59:59.999,1550055600000,122.99,123.22,122.1,123.04,17671.22597,1550059199999,2169191.5876506,9011,7658.23697,940018.5401652,0,2019-02-13 11:00:00
2019-02-13 12:59:59.999,1550059200000,123.06,123.41,122.15,123.19,14593.109,1550062799999,1792292.412766,7402,7188.93416,883033.2918422,0,2019-02-13 12:00:00
2019-02-13 13:59:59.999,1550062800000,123.23,123.44,122.73,122.85,9395.995,1550066399999,1156764.5854686,5470,4723.23507,581251.3853652,0,2019-02-13 13:00:00
2019-02-13 14:59:59.999,1550066400000,122.87,123.0,121.67,121.78,17891.36337,1550069999999,2187658.6158687,6776,9379.44802,1146738.2422468,0,2019-02-13 14:00:00
2019-02-13 15:59:59.999,1550070000000,121.78,121.85,120.83,121.05,21221.64252,1550073599999,2577869.6892921,7094,9674.54215,1175342.4924566,0,2019-02-13 15:00:00
2019-02-13 16:59:59.999,1550073600000,121.03,122.21,120.7,121.91,17084.66805,1550077199999,2077097.6990852,4842,10260.05355,1247196.4103549,0,2019-02-13 16:00:00
2019-02-13 17:59:59.999,1550077200000,121.9,122.2,121.6,121.69,6265.17453,1550080799999,763471.4925634,2479,2774.82824,338141.6951513,0,2019-02-13 17:00:00
2019-02-13 18:59:59.999,1550080800000,121.69,122.14,121.59,121.81,6513.12793,1550084399999,793433.7957611,2965,3030.85388,369185.295959,0,2019-02-13 18:00:00
2019-02-13 19:59:59.999,1550084400000,121.81,122.04,121.11,121.2,4734.62244,1550087999999,575422.3707471,3296,2467.30004,299833.5829222,0,2019-02-13 19:00:00
2019-02-13 20:59:59.999,1550088000000,121.21,121.78,120.8,121.38,6398.70118,1550091599999,776387.0505059,3187,2747.80723,333470.2111245,0,2019-02-13 20:00:00
2019-02-13 21:59:59.999,1550091600000,121.39,121.74,121.07,121.68,5258.98,1550095199999,638530.3170328,3189,2936.09551,356524.7614451,0,2019-02-13 21:00:00
2019-02-13 22:59:59.999,1550095200000,121.65,122.31,121.13,121.65,8671.62748,1550098799999,1056295.2091092,3400,4426.44405,539390.1210553,0,2019-02-13 22:00:00
2019-02-13 23:59:59.999,1550098800000,121.63,122.26,121.61,121.86,6876.96913,1550102399999,838612.2873751,3036,2901.89317,353820.4552125,0,2019-02-13 23:00:00
2019-02-14 00:59:59.999,1550102400000,121.86,124.0,121.66,123.58,15199.5871,1550105999999,1870322.6277114,4848,9158.89566,1127517.1957612,0,2019-02-14 00:00:00
2019-02-14 01:59:59.999,1550106000000,123.59,123.85,123.04,123.47,12944.34029,1550109599999,1598761.4467904,4438,6722.83733,830289.8915587,0,2019-02-14 01:00:00
2019-02-14 02:59:59.999,1550109600000,123.49,124.5,122.79,123.04,17106.77734,1550113199999,2115581.6282206,5814,8612.19756,1065728.6156627,0,2019-02-14 02:00:00
2019-02-14 03:59:59.999,1550113200000,123.04,123.42,122.57,123.28,10308.26145,1550116799999,1269083.474517,3769,5563.81031,685092.8963935,0,2019-02-14 03:00:00
2019-02-14 04:59:59.999,1550116800000,123.3,124.39,123.29,124.24,13988.11307,1550120399999,1733517.7805973,4294,7250.78691,898243.605684,0,2019-02-14 04:00:00
2019-02-14 05:59:59.999,1550120400000,124.24,124.45,121.71,122.11,19172.91862,1550123999999,2357278.1034545,5264,9004.93881,1106999.3351379,0,2019-02-14 05:00:00
2019-02-14 06:59:59.999,1550124000000,122.15,122.8,122.03,122.59,11693.96978,1550127599999,1432141.209993,3399,6520.77923,798569.8751732,0,2019-02-14 06:00:00
2019-02-14 07:59:59.999,1550127600000,122.64,122.64,121.17,121.94,17913.58206,1550131199999,2182161.4490224,6168,8370.32872,1019750.4524229,0,2019-02-14 07:00:00
2019-02-14 08:59:59.999,1550131200000,121.95,122.47,121.86,122.0,12587.60514,1550134799999,1538557.3801154,3196,4416.17387,539677.2921881,0,2019-02-14 08:00:00
2019-02-14 09:59:59.999,1550134800000,122.06,122.77,122.0,122.09,8913.16436,1550138399999,1089762.1292023,3471,4287.83479,524414.8002511,0,2019-02-14 09:00:00
2019-02-14 10:59:59.999,1550138400000,122.08,122.1,121.0,121.3,18273.02828,1550141999999,2219960.334981,5731,9463.14307,1149677.2328998,0,2019-02-14 10:00:00
2019-02-14 11:59:59.999,1550142000000,121.3,121.68,120.1,120.7,30352.28737,1550145599999,3671576.5247584,7524,13773.05171,1665739.2164882,0,2019-02-14 11:00:00
2019-02-14 12:59:59.999,1550145600000,120.7,121.41,120.19,121.11,18555.13222,1550149199999,2240018.2622615,4610,10451.2683,1260359.1245233,0,2019-02-14 12:00:00
2019-02-14 13:59:59.999,1550149200000,121.11,121.6,121.1,121.41,8708.84639,1550152799999,1057301.0830861,3310,3573.32412,433844.9973121,0,2019-02-14 13:00:00
2019-02-14 14:59:59.999,1550152800000,121.41,121.42,120.37,121.18,9900.09869,1550156399999,1198598.9785559,2731,3266.17539,395659.5825964,0,2019-02-14 14:00:00
2019-02-14 15:59:59.999,1550156400000,121.18,122.5,121.12,122.13,13651.62366,1550159999999,1665521.1250453,5259,5167.11785,630498.1886608,0,2019-02-14 15:00:00
2019-02-14 16:59:59.999,1550160000000,122.16,122.75,121.5,121.81,11096.97526,1550163599999,1355523.8714097,4737,4856.60501,593437.6668228,0,2019-02-14 16:00:00
2019-02-14 17:59:59.999,1550163600000,121.8,122.26,121.66,121.77,6012.40541,1550167199999,733494.8115655,3290,2197.06258,267966.788122,0,2019-02-14 17:00:00
2019-02-14 18:59:59.999,1550167200000,121.74,122.15,121.53,121.82,5773.81702,1550170799999,703531.2342652,3223,2709.18077,330166.6215895,0,2019-02-14 18:00:00
2019-02-14 19:59:59.999,1550170800000,121.81,121.89,121.24,121.47,5082.27728,1550174399999,617803.4624967,3466,2341.93678,284664.8061277,0,2019-02-14 19:00:00
2019-02-14 20:59:59.999,1550174400000,121.46,121.46,120.76,121.08,9189.08007,1550177999999,1112431.1655837,3185,6106.10491,739223.3056953,0,2019-02-14 20:00:00
2019-02-14 21:59:59.999,1550178000000,121.05,121.79,120.66,121.47,7932.8377,1550181599999,961191.5576387,3647,4429.48953,536782.0549361,0,2019-02-14 21:00:00
2019-02-14 22:59:59.999,1550181600000,121.47,121.6,120.92,121.05,6186.79776,1550185199999,750264.3100909,2969,3838.06968,465426.1005204,0,2019-02-14 22:00:00
2019-02-14 23:59:59.999,1550185200000,121.04,121.17,120.19,120.42,6662.26106,1550188799999,803942.1260826,3231,2848.65299,343920.4622174,0,2019-02-14 23:00:00
2019-02-15 00:59:59.999,1550188800000,120.47,121.05,120.19,120.79,7838.68574,1550192399999,945979.6512224,3497,3304.15302,398700.8042047,0,2019-02-15 00:00:00
2019-02-15 01:59:59.999,1550192400000,120.79,121.32,120.71,121.18,4022.38929,1550195999999,486710.0021599,2044,1912.85463,231508.6608952,0,2019-02-15 01:00:00
2019-02-15 02:59:59.999,1550196000000,121.16,121.42,120.99,121.4,6347.42855,1550199599999,769618.8433304,2117,2995.72179,363252.8960718,0,2019-02-15 02:00:00
2019-02-15 03:59:59.999,1550199600000,121.41,122.1,121.0,121.78,10647.67406,1550203199999,1295172.1524314,3655,5322.60064,647481.9533503,0,2019-02-15 03:00:00
2019-02-15 04:59:59.999,1550203200000,121.8,123.0,121.61,122.58,19893.75068,1550206799999,2434981.783059,5764,12765.98722,1562704.5396766,0,2019-02-15 04:00:00
2019-02-15 05:59:59.999,1550206800000,122.58,122.85,122.15,122.26,9161.07201,1550210399999,1121216.8384262,3478,5028.40173,615416.6144808,0,2019-02-15 05:00:00
2019-02-15 06:59:59.999,1550210400000,122.26,123.5,122.15,122.69,10183.44697,1550213999999,1250418.1940231,4557,5550.41864,681747.2261363,0,2019-02-15 06:00:00
2019-02-15 07:59:59.999,1550214000000,122.63,122.69,122.0,122.52,10796.91806,1550217599999,1320067.4639129,8012,5703.19395,697401.9702964,0,2019-02-15 07:00:00
2019-02-15 08:59:59.999,1550217600000,122.54,123.02,122.23,122.3,7608.42183,1550221199999,933130.673614,3570,4005.03128,491234.8354293,0,2019-02-15 08:00:00
2019-02-15 09:59:59.999,1550221200000,122.3,122.65,121.9,122.07,7694.14841,1550224799999,940305.7162158,3710,4107.86282,502082.189916,0,2019-02-15 09:00:00
2019-02-15 10:59:59.999,1550224800000,122.08,122.6,121.57,122.52,10042.4464,1550228399999,1226454.0266359,4479,5472.84388,668254.708325,0,2019-02-15 10:00:00
2019-02-15 11:59:59.999,1550228400000,122.49,123.0,121.8,121.98,15176.12954,1550231999999,1857419.0596827,5476,7488.14965,916334.6260276,0,2019-02-15 11:00:00
2019-02-15 12:59:59.999,1550232000000,121.98,122.6,121.94,122.4,6377.60701,1550235599999,780187.6502792,3007,2944.21615,360139.9080426,0,2019-02-15 12:00:00
2019-02-15 13:59:59.999,1550235600000,122.4,122.81,122.05,122.78,9202.13576,1550239199999,1126759.782748,3902,6191.75052,758225.7205066,0,2019-02-15 13:00:00
2019-02-15 14:59:59.999,1550239200000,122.79,124.25,121.05,121.07,39628.12504,1550242799999,4845638.6357034,13057,19344.71271,2365655.9191173,0,2019-02-15 14:00:00
2019-02-15 15:59:59.999,1550242800000,121.07,121.51,120.3,121.22,33022.64434,1550246399999,3992365.6290998,9135,18579.53052,2245925.0540224,0,2019-02-15 15:00:00
2019-02-15 16:59:59.999,1550246400000,121.23,121.59,120.95,121.28,15979.73671,1550249999999,1939749.2958518,3721,6028.91193,731596.7633875,0,2019-02-15 16:00:00
2019-02-15 17:59:59.999,1550250000000,121.29,121.57,121.18,121.27,6200.10663,1550253599999,752607.8158441,2802,2659.49144,322807.9190359,0,2019-02-15 17:00:00
2019-02-15 18:59:59.999,1550253600000,121.26,121.58,121.23,121.47,4137.46913,1550257199999,502300.6223218,2256,1797.87305,218255.1597474,0,2019-02-15 18:00:00
2019-02-15 19:59:59.999,1550257200000,121.47,121.62,121.1,121.15,5264.39711,1550260799999,638827.7269953,2841,3330.46082,404196.934792,0,2019-02-15 19:00:00
2019-02-15 20:59:59.999,1550260800000,121.15,121.36,121.0,121.27,3782.53089,1550264399999,458356.3641234,2549,2204.83198,267196.5333389,0,2019-02-15 20:00:00
2019-02-15 21:59:59.999,1550264400000,121.26,121.86,121.24,121.45,5098.20671,1550267999999,619613.0240691,2625,2062.84172,250812.5439628,0,2019-02-15 21:00:00
2019-02-15 22:59:59.999,1550268000000,121.44,121.7,121.33,121.47,3669.55845,1550271599999,445807.8308308,2055,1738.62935,211257.635982,0,2019-02-15 22:00:00
2019-02-15 23:59:59.999,1550271600000,121.45,121.69,121.21,121.67,3521.05208,1550275199999,427591.4267253,2155,1662.58763,201900.159787,0,2019-02-15 23:00:00
2019-02-16 00:59:59.999,1550275200000,121.66,122.5,121.54,122.08,10927.56767,1550278799999,1333049.3187972,4634,5980.81699,729593.8086282,0,2019-02-16 00:00:00
2019-02-16 01:59:59.999,1550278800000,122.08,122.4,121.71,121.9,9312.67545,1550282399999,1136887.2592373,3749,4782.21834,583924.5729258,0,2019-02-16 01:00:00
2019-02-16 02:59:59.999,1550282400000,121.9,122.31,121.77,122.2,7330.89092,1550285999999,894642.5450946,2480,4435.2282,541320.5656458,0,2019-02-16 02:00:00
2019-02-16 03:59:59.999,1550286000000,122.19,122.7,122.01,122.48,10243.08581,1550289599999,1252843.9142463,3721,5809.60544,710722.8204434,0,2019-02-16 03:00:00
2019-02-16 04:59:59.999,1550289600000,122.47,122.9,122.26,122.42,10397.42355,1550293199999,1274327.1447751,3818,5482.81065,672031.4767234,0,2019-02-16 04:00:00
2019-02-16 05:59:59.999,1550293200000,122.41,122.68,122.24,122.28,5724.63632,1550296799999,701074.6182352,2348,3014.47153,369205.866402,0,2019-02-16 05:00:00
2019-02-16 06:59:59.999,1550296800000,122.28,122.68,122.27,122.6,6242.10304,1550300399999,764528.4764463,2334,3595.18979,440362.577568,0,2019-02-16 06:00:00
2019-02-16 07:59:59.999,1550300400000,122.6,122.86,122.3,122.6,5966.94594,1550303999999,731505.3837819,2309,3746.65849,459355.7723915,0,2019-02-16 07:00:00
2019-02-16 08:59:59.999,1550304000000,122.6,123.0,122.6,122.79,7463.34693,1550307599999,916393.9046036,2518,4446.83763,546047.4613498,0,2019-02-16 08:00:00
2019-02-16 09:59:59.999,1550307600000,122.76,122.97,122.56,122.57,5648.1121,1550311199999,693281.2646779,2243,3029.30717,371831.620748,0,2019-02-16 09:00:00
2019-02-16 10:59:59.999,1550311200000,122.6,122.98,122.21,122.35,11115.55816,1550314799999,1361473.3905211,3641,5751.91216,704709.3788497,0,2019-02-16 10:00:00
2019-02-16 11:59:59.999,1550314800000,122.34,122.98,122.3,122.9,10221.53117,1550318399999,1253329.8682921,3507,4891.9109,599685.7139939,0,2019-02-16 11:00:00
2019-02-16 12:59:59.999,1550318400000,122.91,123.47,122.42,122.85,19175.60396,1550321999999,2358325.5529821,5366,8417.36613,1035367.0238387,0,2019-02-16 12:00:00
2019-02-16 13:59:59.999,1550322000000,122.85,123.46,122.77,123.05,8036.06848,1550325599999,989324.432254,6352,4145.72329,510462.3163901,0,2019-02-16 13:00:00
2019-02-16 14:59:59.999,1550325600000,123.07,123.9,123.01,123.69,13750.97525,1550329199999,1697569.0965284,7453,7639.51273,943191.9997248,0,2019-02-16 14:00:00
2019-02-16 15:59:59.999,1550329200000,123.7,123.84,123.32,123.5,9676.17174,1550332799999,1196226.3413573,3882,5224.1949,645857.5795289,0,2019-02-16 15:00:00
2019-02-16 16:59:59.999,1550332800000,123.49,124.99,123.0,123.27,22839.16448,1550336399999,2826272.2431318,6027,11488.39656,1423237.8066171,0,2019-02-16 16:00:00
2019-02-16 17:59:59.999,1550336400000,123.31,123.35,122.68,122.89,7293.86576,1550339999999,897164.1783289,3074,3000.13622,369029.7049773,0,2019-02-16 17:00:00
2019-02-16 18:59:59.999,1550340000000,122.89,123.15,122.7,122.81,4284.88926,1550343599999,526491.1933144,2137,1887.51069,231906.555457,0,2019-02-16 18:00:00
2019-02-16 19:59:59.999,1550343600000,122.81,123.6,122.75,123.23,5391.15863,1550347199999,664136.4920309,2787,2908.2041,358288.4253736,0,2019-02-16 19:00:00
2019-02-16 20:59:59.999,1550347200000,123.24,123.9,122.98,123.86,4429.94555,1550350799999,547106.1866926,2613,2606.19755,321870.415636,0,2019-02-16 20:00:00
2019-02-16 21:59:59.999,1550350800000,123.86,124.02,123.29,123.51,6319.03041,1550354399999,780947.8953127,2324,3122.51482,385909.022524,0,2019-02-16 21:00:00
2019-02-16 22:59:59.999,1550354400000,123.56,123.69,123.24,123.5,3568.40815,1550357999999,440302.940704,1684,1808.5806,223184.461628,0,2019-02-16 22:00:00
2019-02-16 23:59:59.999,1550358000000,123.45,123.66,122.41,122.67,9961.54261,1550361599999,1224830.9711939,3958,4902.62255,602872.863671,0,2019-02-16 23:00:00
2019-02-17 00:59:59.999,1550361600000,122.67,123.38,122.43,123.02,8942.21955,1550365199999,1098806.2464542,3586,5505.33401,676519.1600188,0,2019-02-17 00:00:00
2019-02-17 01:59:59.999,1550365200000,123.01,123.08,122.72,123.05,4700.1201,1550368799999,577840.1304408,2039,2312.8343,284336.3898162,0,2019-02-17 01:00:00
2019-02-17 02:59:59.999,1550368800000,123.06,123.33,122.88,123.19,4369.02059,1550372399999,537890.5686203,1758,2004.84088,246761.1161226,0,2019-02-17 02:00:00
2019-02-17 03:59:59.999,1550372400000,123.18,123.38,123.13,123.25,2606.81018,1550375999999,321330.8572822,1515,1474.63062,181789.8069461,0,2019-02-17 03:00:00
2019-02-17 04:59:59.999,1550376000000,123.25,123.57,122.97,123.51,3772.77405,1550379599999,464947.3372957,1927,1789.80738,220604.2174717,0,2019-02-17 04:00:00
2019-02-17 05:59:59.999,1550379600000,123.48,124.0,123.36,123.77,6552.38093,1550383199999,810030.1241122,2005,3918.19588,484405.208328,0,2019-02-17 05:00:00
2019-02-17 06:59:59.999,1550383200000,123.75,124.15,123.53,123.75,6563.31407,1550386799999,812496.3253493,2377,3294.10866,407768.2748041,0,2019-02-17 06:00:00
2019-02-17 07:59:59.999,1550386800000,123.74,124.33,123.71,124.18,10218.63036,1550390399999,1267811.7302369,3136,5589.96898,693607.0403404,0,2019-02-17 07:00:00
2019-02-17 08:59:59.999,1550390400000,124.19,124.5,124.0,124.25,9349.75379,1550393999999,1162160.8869869,2730,4820.30137,599362.2589347,0,2019-02-17 08:00:00
2019-02-17 09:59:59.999,1550394000000,124.23,124.76,124.17,124.59,8830.0849,1550397599999,1099278.116649,2683,3734.99806,464946.0056364,0,2019-02-17 09:00:00
